,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,user
569,0.5,0.302,7,-14.938,0,0.0285,0.93,0.935,0.11,0.361,90.9,audio_features,5XThWom9GPyAzKdZMN0Bxh,spotify:track:5XThWom9GPyAzKdZMN0Bxh,https://api.spotify.com/v1/tracks/5XThWom9GPyAzKdZMN0Bxh,https://api.spotify.com/v1/audio-analysis/5XThWom9GPyAzKdZMN0Bxh,265867,4,Stiafen
570,0.437,0.269,8,-17.907,1,0.0356,0.701,0.88,0.0788,0.654,148.758,audio_features,6IuiRJsGQ1pCqyGwc9lBgi,spotify:track:6IuiRJsGQ1pCqyGwc9lBgi,https://api.spotify.com/v1/tracks/6IuiRJsGQ1pCqyGwc9lBgi,https://api.spotify.com/v1/audio-analysis/6IuiRJsGQ1pCqyGwc9lBgi,331133,4,Stiafen
571,0.677,0.382,0,-11.154,1,0.0408,0.704,0.123,0.098,0.729,115.189,audio_features,71igtS6V0X6v1s53CWS1nO,spotify:track:71igtS6V0X6v1s53CWS1nO,https://api.spotify.com/v1/tracks/71igtS6V0X6v1s53CWS1nO,https://api.spotify.com/v1/audio-analysis/71igtS6V0X6v1s53CWS1nO,358760,4,Stiafen
572,0.57,0.156,3,-15.032,1,0.0445,0.945,0.588,0.14,0.339,84.887,audio_features,6lO3wImM4oMAhOzDptCqa6,spotify:track:6lO3wImM4oMAhOzDptCqa6,https://api.spotify.com/v1/tracks/6lO3wImM4oMAhOzDptCqa6,https://api.spotify.com/v1/audio-analysis/6lO3wImM4oMAhOzDptCqa6,252893,4,Stiafen
573,0.511,0.431,0,-9.372,0,0.0583,0.686,0.753,0.233,0.699,131.309,audio_features,189Ut7anuQjKNbiHIHBOaa,spotify:track:189Ut7anuQjKNbiHIHBOaa,https://api.spotify.com/v1/tracks/189Ut7anuQjKNbiHIHBOaa,https://api.spotify.com/v1/audio-analysis/189Ut7anuQjKNbiHIHBOaa,297493,4,Stiafen
574,0.523,0.184,5,-17.063,0,0.0366,0.946,0.424,0.0677,0.0973,108.807,audio_features,5SjukQ9cPwYxzUkrxrh4Ri,spotify:track:5SjukQ9cPwYxzUkrxrh4Ri,https://api.spotify.com/v1/tracks/5SjukQ9cPwYxzUkrxrh4Ri,https://api.spotify.com/v1/audio-analysis/5SjukQ9cPwYxzUkrxrh4Ri,413813,4,Stiafen
575,0.308,0.114,5,-20.291,1,0.0399,0.912,0.919,0.169,0.163,79.261,audio_features,1cfMdMmJqBlLn4auevv0iB,spotify:track:1cfMdMmJqBlLn4auevv0iB,https://api.spotify.com/v1/tracks/1cfMdMmJqBlLn4auevv0iB,https://api.spotify.com/v1/audio-analysis/1cfMdMmJqBlLn4auevv0iB,439120,4,Stiafen
576,0.79,0.205,8,-14.589,1,0.0903,0.751,0.116,0.107,0.669,96.151,audio_features,2RgIbUm4wAUhR5s78O8OoI,spotify:track:2RgIbUm4wAUhR5s78O8OoI,https://api.spotify.com/v1/tracks/2RgIbUm4wAUhR5s78O8OoI,https://api.spotify.com/v1/audio-analysis/2RgIbUm4wAUhR5s78O8OoI,345920,4,Stiafen
577,0.576,0.15,5,-19.895,0,0.0565,0.929,0.488,0.172,0.501,137.101,audio_features,63lie8a4QcRtL8lQ0m0FgZ,spotify:track:63lie8a4QcRtL8lQ0m0FgZ,https://api.spotify.com/v1/tracks/63lie8a4QcRtL8lQ0m0FgZ,https://api.spotify.com/v1/audio-analysis/63lie8a4QcRtL8lQ0m0FgZ,275000,4,Stiafen
578,0.411,0.194,6,-18.697,0,0.031,0.945,0.888,0.151,0.0937,128.11,audio_features,5xv5oiWRCgMUcd6dycpT7j,spotify:track:5xv5oiWRCgMUcd6dycpT7j,https://api.spotify.com/v1/tracks/5xv5oiWRCgMUcd6dycpT7j,https://api.spotify.com/v1/audio-analysis/5xv5oiWRCgMUcd6dycpT7j,327173,3,Stiafen
579,0.553,0.196,6,-18.709,0,0.0434,0.786,0.385,0.0922,0.385,104.832,audio_features,2WjRKzqp8bIB4yPXC9ECXa,spotify:track:2WjRKzqp8bIB4yPXC9ECXa,https://api.spotify.com/v1/tracks/2WjRKzqp8bIB4yPXC9ECXa,https://api.spotify.com/v1/audio-analysis/2WjRKzqp8bIB4yPXC9ECXa,261933,4,Stiafen
580,0.654,0.444,0,-10.178,1,0.0631,0.954,0.864,0.126,0.624,90.575,audio_features,3KUSSxjujFcEGhnsm0qeDo,spotify:track:3KUSSxjujFcEGhnsm0qeDo,https://api.spotify.com/v1/tracks/3KUSSxjujFcEGhnsm0qeDo,https://api.spotify.com/v1/audio-analysis/3KUSSxjujFcEGhnsm0qeDo,361773,4,Stiafen
581,0.521,0.139,5,-13.774,1,0.0467,0.984,0.192,0.152,0.3,116.404,audio_features,2HdvZsLXBmO9sc4cV8d4BA,spotify:track:2HdvZsLXBmO9sc4cV8d4BA,https://api.spotify.com/v1/tracks/2HdvZsLXBmO9sc4cV8d4BA,https://api.spotify.com/v1/audio-analysis/2HdvZsLXBmO9sc4cV8d4BA,191867,1,Stiafen
582,0.498,0.192,5,-19.543,0,0.0437,0.555,1.15e-06,0.0692,0.397,87.683,audio_features,5ZF7cZhQqzZ9O3YNJLj1lL,spotify:track:5ZF7cZhQqzZ9O3YNJLj1lL,https://api.spotify.com/v1/tracks/5ZF7cZhQqzZ9O3YNJLj1lL,https://api.spotify.com/v1/audio-analysis/5ZF7cZhQqzZ9O3YNJLj1lL,86333,4,Stiafen
583,0.412,0.194,7,-13.612,0,0.0328,0.966,0.000321,0.164,0.217,58.896,audio_features,2uiRPs9ixqnlt25LrJUquU,spotify:track:2uiRPs9ixqnlt25LrJUquU,https://api.spotify.com/v1/tracks/2uiRPs9ixqnlt25LrJUquU,https://api.spotify.com/v1/audio-analysis/2uiRPs9ixqnlt25LrJUquU,144293,4,Stiafen
584,0.527,0.143,7,-22.39,1,0.0365,0.857,0.00219,0.18,0.43,101.037,audio_features,1L7l5qJeQpqWDigBjxUcQw,spotify:track:1L7l5qJeQpqWDigBjxUcQw,https://api.spotify.com/v1/tracks/1L7l5qJeQpqWDigBjxUcQw,https://api.spotify.com/v1/audio-analysis/1L7l5qJeQpqWDigBjxUcQw,150467,4,Stiafen
585,0.43,0.764,8,-7.82,1,0.0527,0.835,0.182,0.149,0.82,137.715,audio_features,5IEq8UKdQKeh2Nven7SE5w,spotify:track:5IEq8UKdQKeh2Nven7SE5w,https://api.spotify.com/v1/tracks/5IEq8UKdQKeh2Nven7SE5w,https://api.spotify.com/v1/audio-analysis/5IEq8UKdQKeh2Nven7SE5w,165117,4,Stiafen
586,0.608,0.147,5,-17.345,0,0.0366,0.832,0.145,0.0779,0.387,118.683,audio_features,2qnw6oYuN4NAkJtG6g8UdU,spotify:track:2qnw6oYuN4NAkJtG6g8UdU,https://api.spotify.com/v1/tracks/2qnw6oYuN4NAkJtG6g8UdU,https://api.spotify.com/v1/audio-analysis/2qnw6oYuN4NAkJtG6g8UdU,450667,4,Stiafen
587,0.702,0.219,5,-15.16,0,0.0432,0.937,0.869,0.0886,0.35,126.331,audio_features,5rQTh8OF3mfjgu0NJkSTOk,spotify:track:5rQTh8OF3mfjgu0NJkSTOk,https://api.spotify.com/v1/tracks/5rQTh8OF3mfjgu0NJkSTOk,https://api.spotify.com/v1/audio-analysis/5rQTh8OF3mfjgu0NJkSTOk,383400,4,Stiafen
588,0.377,0.0839,3,-17.9,0,0.0356,0.985,0.21,0.104,0.15,54.348,audio_features,1LX2CtpOwnPphgZTCl05Ot,spotify:track:1LX2CtpOwnPphgZTCl05Ot,https://api.spotify.com/v1/tracks/1LX2CtpOwnPphgZTCl05Ot,https://api.spotify.com/v1/audio-analysis/1LX2CtpOwnPphgZTCl05Ot,317933,4,Stiafen
589,0.425,0.129,5,-20.182,0,0.0512,0.904,0.878,0.106,0.357,83.767,audio_features,2rguP2Zy8ohN8tYWwcbr0l,spotify:track:2rguP2Zy8ohN8tYWwcbr0l,https://api.spotify.com/v1/tracks/2rguP2Zy8ohN8tYWwcbr0l,https://api.spotify.com/v1/audio-analysis/2rguP2Zy8ohN8tYWwcbr0l,217293,4,Stiafen
590,0.488,0.124,3,-13.038,1,0.0404,0.963,0.333,0.246,0.205,66.105,audio_features,016HKF7A4O7tatoJ9BgZM1,spotify:track:016HKF7A4O7tatoJ9BgZM1,https://api.spotify.com/v1/tracks/016HKF7A4O7tatoJ9BgZM1,https://api.spotify.com/v1/audio-analysis/016HKF7A4O7tatoJ9BgZM1,255960,4,Stiafen
591,0.633,0.12,5,-20.066,0,0.0428,0.971,0.871,0.121,0.456,115.51,audio_features,7hbpUZY7qsDPBe9X2juJEz,spotify:track:7hbpUZY7qsDPBe9X2juJEz,https://api.spotify.com/v1/tracks/7hbpUZY7qsDPBe9X2juJEz,https://api.spotify.com/v1/audio-analysis/7hbpUZY7qsDPBe9X2juJEz,149072,3,Stiafen
592,0.349,0.207,4,-20.612,1,0.0355,0.952,0.694,0.0988,0.51,114.142,audio_features,5t74NZUEHOTjBqv4IjPLe8,spotify:track:5t74NZUEHOTjBqv4IjPLe8,https://api.spotify.com/v1/tracks/5t74NZUEHOTjBqv4IjPLe8,https://api.spotify.com/v1/audio-analysis/5t74NZUEHOTjBqv4IjPLe8,273333,4,Stiafen
593,0.204,0.143,4,-18.769,0,0.0332,0.835,0.00197,0.104,0.136,75.05,audio_features,49iKGaiTvv4ewjYPhvimxu,spotify:track:49iKGaiTvv4ewjYPhvimxu,https://api.spotify.com/v1/tracks/49iKGaiTvv4ewjYPhvimxu,https://api.spotify.com/v1/audio-analysis/49iKGaiTvv4ewjYPhvimxu,222867,5,Stiafen
594,0.449,0.36,7,-17.882,1,0.21,0.992,0.888,0.157,0.193,78.916,audio_features,2U0UZHljhqhX50VbzsKo0K,spotify:track:2U0UZHljhqhX50VbzsKo0K,https://api.spotify.com/v1/tracks/2U0UZHljhqhX50VbzsKo0K,https://api.spotify.com/v1/audio-analysis/2U0UZHljhqhX50VbzsKo0K,207440,3,Stiafen
595,0.564,0.097,5,-16.442,1,0.038,0.958,0.0588,0.119,0.393,132.653,audio_features,6PKCEB5JzjCizpz9hUQcpX,spotify:track:6PKCEB5JzjCizpz9hUQcpX,https://api.spotify.com/v1/tracks/6PKCEB5JzjCizpz9hUQcpX,https://api.spotify.com/v1/audio-analysis/6PKCEB5JzjCizpz9hUQcpX,346920,4,Stiafen
596,0.578,0.491,2,-10.776,1,0.0541,0.33,0.385,0.114,0.608,94.93,audio_features,2YUrvA3VeQouPmkzulbuBb,spotify:track:2YUrvA3VeQouPmkzulbuBb,https://api.spotify.com/v1/tracks/2YUrvA3VeQouPmkzulbuBb,https://api.spotify.com/v1/audio-analysis/2YUrvA3VeQouPmkzulbuBb,298013,4,Stiafen
597,0.595,0.659,0,-9.044,1,0.0422,0.119,0.000258,0.27,0.65,111.926,audio_features,0iZFlr1KifqE2h5jM8g5pF,spotify:track:0iZFlr1KifqE2h5jM8g5pF,https://api.spotify.com/v1/tracks/0iZFlr1KifqE2h5jM8g5pF,https://api.spotify.com/v1/audio-analysis/0iZFlr1KifqE2h5jM8g5pF,331387,4,Stiafen
598,0.492,0.205,9,-8.488,0,0.0577,0.983,0.893,0.122,0.109,128.315,audio_features,6TAW00MAPvS59yEoIgtOEI,spotify:track:6TAW00MAPvS59yEoIgtOEI,https://api.spotify.com/v1/tracks/6TAW00MAPvS59yEoIgtOEI,https://api.spotify.com/v1/audio-analysis/6TAW00MAPvS59yEoIgtOEI,310055,4,Stiafen
599,0.574,0.212,0,-14.776,0,0.052,0.939,0.0846,0.141,0.467,125.814,audio_features,2CLZaxEWSVkteBpjhmyLRE,spotify:track:2CLZaxEWSVkteBpjhmyLRE,https://api.spotify.com/v1/tracks/2CLZaxEWSVkteBpjhmyLRE,https://api.spotify.com/v1/audio-analysis/2CLZaxEWSVkteBpjhmyLRE,393840,4,Stiafen
600,0.765,0.522,5,-12.037,1,0.0339,0.931,0.913,0.102,0.84,112.747,audio_features,52yEkn1b6BiOZad3x7x6PP,spotify:track:52yEkn1b6BiOZad3x7x6PP,https://api.spotify.com/v1/tracks/52yEkn1b6BiOZad3x7x6PP,https://api.spotify.com/v1/audio-analysis/52yEkn1b6BiOZad3x7x6PP,153333,4,Stiafen
601,0.38,0.503,11,-12.68,0,0.0453,0.887,0.93,0.14,0.279,143.112,audio_features,1jji1sWxZOo7eWnXifT7yP,spotify:track:1jji1sWxZOo7eWnXifT7yP,https://api.spotify.com/v1/tracks/1jji1sWxZOo7eWnXifT7yP,https://api.spotify.com/v1/audio-analysis/1jji1sWxZOo7eWnXifT7yP,333667,4,Stiafen
602,0.538,0.165,7,-24.455,0,0.0387,0.981,0.946,0.112,0.482,116.704,audio_features,0WgAYN5amEwE0EE4DHyo7f,spotify:track:0WgAYN5amEwE0EE4DHyo7f,https://api.spotify.com/v1/tracks/0WgAYN5amEwE0EE4DHyo7f,https://api.spotify.com/v1/audio-analysis/0WgAYN5amEwE0EE4DHyo7f,373493,4,Stiafen
603,0.583,0.138,0,-19.705,1,0.0549,0.95,0.904,0.114,0.179,126.416,audio_features,7AP03AuSv0uWp0i3ef9HaH,spotify:track:7AP03AuSv0uWp0i3ef9HaH,https://api.spotify.com/v1/tracks/7AP03AuSv0uWp0i3ef9HaH,https://api.spotify.com/v1/audio-analysis/7AP03AuSv0uWp0i3ef9HaH,284750,3,Stiafen
604,0.487,0.228,10,-9.211,1,0.0438,0.954,0.000408,0.0737,0.197,61.598,audio_features,37MsN9jkHraBoRU0rbl64A,spotify:track:37MsN9jkHraBoRU0rbl64A,https://api.spotify.com/v1/tracks/37MsN9jkHraBoRU0rbl64A,https://api.spotify.com/v1/audio-analysis/37MsN9jkHraBoRU0rbl64A,409840,4,Stiafen
605,0.591,0.151,0,-18.003,0,0.0383,0.953,0.81,0.166,0.183,72.21,audio_features,4Gv9rfzkqUZp3iE3JBTcd6,spotify:track:4Gv9rfzkqUZp3iE3JBTcd6,https://api.spotify.com/v1/tracks/4Gv9rfzkqUZp3iE3JBTcd6,https://api.spotify.com/v1/audio-analysis/4Gv9rfzkqUZp3iE3JBTcd6,547827,4,Stiafen
606,0.406,0.611,6,-10.415,0,0.0323,0.31,0.419,0.176,0.541,108.442,audio_features,1YuCTj9wRtIPtIYZesNFjN,spotify:track:1YuCTj9wRtIPtIYZesNFjN,https://api.spotify.com/v1/tracks/1YuCTj9wRtIPtIYZesNFjN,https://api.spotify.com/v1/audio-analysis/1YuCTj9wRtIPtIYZesNFjN,442467,4,Stiafen
607,0.503,0.173,8,-15.241,1,0.0291,0.642,0.131,0.0567,0.142,104.731,audio_features,0k4XkPxJMQKQa7Ali1qske,spotify:track:0k4XkPxJMQKQa7Ali1qske,https://api.spotify.com/v1/tracks/0k4XkPxJMQKQa7Ali1qske,https://api.spotify.com/v1/audio-analysis/0k4XkPxJMQKQa7Ali1qske,410533,4,Stiafen
608,0.42,0.0598,0,-19.296,0,0.0325,0.948,0.000298,0.116,0.124,61.608,audio_features,1QnLbfLk02EXAJ01pTUsvs,spotify:track:1QnLbfLk02EXAJ01pTUsvs,https://api.spotify.com/v1/tracks/1QnLbfLk02EXAJ01pTUsvs,https://api.spotify.com/v1/audio-analysis/1QnLbfLk02EXAJ01pTUsvs,183733,3,Stiafen
609,0.463,0.182,9,-23.094,0,0.0476,0.941,0.767,0.689,0.156,108.311,audio_features,4SVw0yf2lf4JwtXAoTkbmB,spotify:track:4SVw0yf2lf4JwtXAoTkbmB,https://api.spotify.com/v1/tracks/4SVw0yf2lf4JwtXAoTkbmB,https://api.spotify.com/v1/audio-analysis/4SVw0yf2lf4JwtXAoTkbmB,549093,4,Stiafen
610,0.706,0.18,7,-19.197,1,0.0495,0.981,0.947,0.0952,0.388,107.292,audio_features,2hOd88IAX1JT3EfktlSp4D,spotify:track:2hOd88IAX1JT3EfktlSp4D,https://api.spotify.com/v1/tracks/2hOd88IAX1JT3EfktlSp4D,https://api.spotify.com/v1/audio-analysis/2hOd88IAX1JT3EfktlSp4D,296000,4,Stiafen
611,0.39,0.163,10,-15.664,1,0.0309,0.977,0.3,0.124,0.175,78.637,audio_features,7hW3pQ8yVD94VzKiX0RC8u,spotify:track:7hW3pQ8yVD94VzKiX0RC8u,https://api.spotify.com/v1/tracks/7hW3pQ8yVD94VzKiX0RC8u,https://api.spotify.com/v1/audio-analysis/7hW3pQ8yVD94VzKiX0RC8u,283651,4,Stiafen
612,0.644,0.129,9,-17.46,0,0.071,0.987,0.876,0.144,0.143,138.613,audio_features,7tPKsITINcDxo9rGBbNiTk,spotify:track:7tPKsITINcDxo9rGBbNiTk,https://api.spotify.com/v1/tracks/7tPKsITINcDxo9rGBbNiTk,https://api.spotify.com/v1/audio-analysis/7tPKsITINcDxo9rGBbNiTk,198909,4,Stiafen
613,0.541,0.607,0,-8.435,1,0.0438,0.727,0.442,0.0997,0.754,104.96,audio_features,0zQE77yszbyv61M4NboU2u,spotify:track:0zQE77yszbyv61M4NboU2u,https://api.spotify.com/v1/tracks/0zQE77yszbyv61M4NboU2u,https://api.spotify.com/v1/audio-analysis/0zQE77yszbyv61M4NboU2u,406267,4,Stiafen
614,0.533,0.429,5,-10.413,0,0.0323,0.785,0.799,0.0982,0.543,91.473,audio_features,5CcAkJMkqpx7vwyYq1CQQd,spotify:track:5CcAkJMkqpx7vwyYq1CQQd,https://api.spotify.com/v1/tracks/5CcAkJMkqpx7vwyYq1CQQd,https://api.spotify.com/v1/audio-analysis/5CcAkJMkqpx7vwyYq1CQQd,412613,4,Stiafen
615,0.472,0.0436,9,-15.173,0,0.0437,0.98,0.0125,0.108,0.283,124.426,audio_features,1ifTvBXU6MNgPnPMY4RsBq,spotify:track:1ifTvBXU6MNgPnPMY4RsBq,https://api.spotify.com/v1/tracks/1ifTvBXU6MNgPnPMY4RsBq,https://api.spotify.com/v1/audio-analysis/1ifTvBXU6MNgPnPMY4RsBq,252173,1,Stiafen
616,0.517,0.677,2,-13.486,1,0.034,0.428,0.781,0.194,0.561,127.611,audio_features,4OzXE9NnSdD9aEAwBcnYBI,spotify:track:4OzXE9NnSdD9aEAwBcnYBI,https://api.spotify.com/v1/tracks/4OzXE9NnSdD9aEAwBcnYBI,https://api.spotify.com/v1/audio-analysis/4OzXE9NnSdD9aEAwBcnYBI,170827,4,Stiafen
617,0.38,0.0434,8,-26.167,1,0.0346,0.854,0.363,0.172,0.141,87.208,audio_features,3kmQxusMYqIaXIoWeatRDh,spotify:track:3kmQxusMYqIaXIoWeatRDh,https://api.spotify.com/v1/tracks/3kmQxusMYqIaXIoWeatRDh,https://api.spotify.com/v1/audio-analysis/3kmQxusMYqIaXIoWeatRDh,241392,3,Stiafen
618,0.64,0.126,11,-22.783,0,0.0438,0.825,0.855,0.0736,0.248,109.071,audio_features,1m8uCoir0UBFB6wRxchbDG,spotify:track:1m8uCoir0UBFB6wRxchbDG,https://api.spotify.com/v1/tracks/1m8uCoir0UBFB6wRxchbDG,https://api.spotify.com/v1/audio-analysis/1m8uCoir0UBFB6wRxchbDG,424947,4,Stiafen
619,0.562,0.728,5,-9.14,1,0.0984,0.441,3.33e-05,0.351,0.731,78.205,audio_features,7xZLIErdMaUV0GmtsRclS5,spotify:track:7xZLIErdMaUV0GmtsRclS5,https://api.spotify.com/v1/tracks/7xZLIErdMaUV0GmtsRclS5,https://api.spotify.com/v1/audio-analysis/7xZLIErdMaUV0GmtsRclS5,157307,4,Stiafen
620,0.743,0.21,4,-16.784,0,0.0953,0.411,0.0,0.091,0.326,111.048,audio_features,6PmKatJs99z0fDXi9624pk,spotify:track:6PmKatJs99z0fDXi9624pk,https://api.spotify.com/v1/tracks/6PmKatJs99z0fDXi9624pk,https://api.spotify.com/v1/audio-analysis/6PmKatJs99z0fDXi9624pk,163107,4,Stiafen
621,0.481,0.221,0,-13.092,1,0.0374,0.859,0.624,0.119,0.231,96.84,audio_features,0qPQYLhCwZlVQ0yyTYUSTe,spotify:track:0qPQYLhCwZlVQ0yyTYUSTe,https://api.spotify.com/v1/tracks/0qPQYLhCwZlVQ0yyTYUSTe,https://api.spotify.com/v1/audio-analysis/0qPQYLhCwZlVQ0yyTYUSTe,372015,4,Stiafen
622,0.622,0.604,3,-6.33,1,0.0385,0.757,0.00619,0.22,0.781,114.239,audio_features,4fTV2tXbeAeTaIfFIDoF4H,spotify:track:4fTV2tXbeAeTaIfFIDoF4H,https://api.spotify.com/v1/tracks/4fTV2tXbeAeTaIfFIDoF4H,https://api.spotify.com/v1/audio-analysis/4fTV2tXbeAeTaIfFIDoF4H,308467,4,Stiafen
623,0.359,0.106,7,-21.187,0,0.0332,0.966,0.871,0.0985,0.158,87.496,audio_features,5dn2ogDHiTDFMwW597ip2T,spotify:track:5dn2ogDHiTDFMwW597ip2T,https://api.spotify.com/v1/tracks/5dn2ogDHiTDFMwW597ip2T,https://api.spotify.com/v1/audio-analysis/5dn2ogDHiTDFMwW597ip2T,348760,4,Stiafen
624,0.333,0.304,4,-16.877,0,0.0739,0.697,0.89,0.0578,0.13,173.521,audio_features,57LtAkQYV0aD4ULVk9szkW,spotify:track:57LtAkQYV0aD4ULVk9szkW,https://api.spotify.com/v1/tracks/57LtAkQYV0aD4ULVk9szkW,https://api.spotify.com/v1/audio-analysis/57LtAkQYV0aD4ULVk9szkW,267533,3,Stiafen
625,0.535,0.497,7,-14.207,0,0.0503,0.945,0.928,0.152,0.582,119.682,audio_features,6PDNzObD6ivpq2oO1j0VCH,spotify:track:6PDNzObD6ivpq2oO1j0VCH,https://api.spotify.com/v1/tracks/6PDNzObD6ivpq2oO1j0VCH,https://api.spotify.com/v1/audio-analysis/6PDNzObD6ivpq2oO1j0VCH,584120,4,Stiafen
626,0.452,0.17,0,-14.771,1,0.0281,0.956,0.0195,0.158,0.229,66.326,audio_features,3IGwvjbU7yPVvhSLyRLw8z,spotify:track:3IGwvjbU7yPVvhSLyRLw8z,https://api.spotify.com/v1/tracks/3IGwvjbU7yPVvhSLyRLw8z,https://api.spotify.com/v1/audio-analysis/3IGwvjbU7yPVvhSLyRLw8z,150093,4,Stiafen
627,0.546,0.305,5,-18.492,0,0.0306,0.626,0.2,0.0915,0.474,135.386,audio_features,2PHdKqYKcegDxYeIsaWZxX,spotify:track:2PHdKqYKcegDxYeIsaWZxX,https://api.spotify.com/v1/tracks/2PHdKqYKcegDxYeIsaWZxX,https://api.spotify.com/v1/audio-analysis/2PHdKqYKcegDxYeIsaWZxX,400173,4,Stiafen
628,0.568,0.39,0,-9.78,0,0.0823,0.778,0.0131,0.0764,0.576,162.548,audio_features,3wqWq1ZOBIO0NQo98kmIFC,spotify:track:3wqWq1ZOBIO0NQo98kmIFC,https://api.spotify.com/v1/tracks/3wqWq1ZOBIO0NQo98kmIFC,https://api.spotify.com/v1/audio-analysis/3wqWq1ZOBIO0NQo98kmIFC,210533,4,Stiafen
629,0.659,0.248,10,-11.169,0,0.0573,0.861,0.0,0.19,0.647,115.118,audio_features,7moJWeYfMTr7iWgSHvwF7Y,spotify:track:7moJWeYfMTr7iWgSHvwF7Y,https://api.spotify.com/v1/tracks/7moJWeYfMTr7iWgSHvwF7Y,https://api.spotify.com/v1/audio-analysis/7moJWeYfMTr7iWgSHvwF7Y,120133,4,Stiafen
630,0.442,0.075,11,-17.055,1,0.0451,0.654,0.133,0.367,0.0467,95.149,audio_features,5QJNVrABmfDW0g4EDVAR89,spotify:track:5QJNVrABmfDW0g4EDVAR89,https://api.spotify.com/v1/tracks/5QJNVrABmfDW0g4EDVAR89,https://api.spotify.com/v1/audio-analysis/5QJNVrABmfDW0g4EDVAR89,216437,4,Stiafen
631,0.636,0.168,8,-15.93,1,0.0474,0.993,0.797,0.104,0.295,103.693,audio_features,4o6oR3FWs2QJWQjTGYei5t,spotify:track:4o6oR3FWs2QJWQjTGYei5t,https://api.spotify.com/v1/tracks/4o6oR3FWs2QJWQjTGYei5t,https://api.spotify.com/v1/audio-analysis/4o6oR3FWs2QJWQjTGYei5t,205787,4,Stiafen
632,0.647,0.175,5,-17.677,0,0.0395,0.912,1.77e-06,0.0822,0.573,82.635,audio_features,3lXgCSYCH9wCTHHLnpBzig,spotify:track:3lXgCSYCH9wCTHHLnpBzig,https://api.spotify.com/v1/tracks/3lXgCSYCH9wCTHHLnpBzig,https://api.spotify.com/v1/audio-analysis/3lXgCSYCH9wCTHHLnpBzig,160853,3,Stiafen
633,0.494,0.117,6,-20.619,1,0.0414,0.907,0.926,0.119,0.15,114.906,audio_features,5smnTPDfrFkuvXkEOQobRJ,spotify:track:5smnTPDfrFkuvXkEOQobRJ,https://api.spotify.com/v1/tracks/5smnTPDfrFkuvXkEOQobRJ,https://api.spotify.com/v1/audio-analysis/5smnTPDfrFkuvXkEOQobRJ,204827,3,Stiafen
634,0.405,0.111,5,-19.504,1,0.032,0.879,1.52e-05,0.105,0.137,112.115,audio_features,4HH32eyROgSGiay7IGiGSJ,spotify:track:4HH32eyROgSGiay7IGiGSJ,https://api.spotify.com/v1/tracks/4HH32eyROgSGiay7IGiGSJ,https://api.spotify.com/v1/audio-analysis/4HH32eyROgSGiay7IGiGSJ,336133,4,Stiafen
635,0.622,0.149,2,-16.228,1,0.0534,0.864,0.733,0.144,0.22,70.344,audio_features,422IAu1bVxDVde4YSo8Kaw,spotify:track:422IAu1bVxDVde4YSo8Kaw,https://api.spotify.com/v1/tracks/422IAu1bVxDVde4YSo8Kaw,https://api.spotify.com/v1/audio-analysis/422IAu1bVxDVde4YSo8Kaw,238387,4,Stiafen
636,0.582,0.213,8,-14.948,1,0.0398,0.894,0.0158,0.207,0.387,121.535,audio_features,6kabc7w6PokXfLdhQyqG58,spotify:track:6kabc7w6PokXfLdhQyqG58,https://api.spotify.com/v1/tracks/6kabc7w6PokXfLdhQyqG58,https://api.spotify.com/v1/audio-analysis/6kabc7w6PokXfLdhQyqG58,390667,4,Stiafen
637,0.532,0.0358,0,-18.644,0,0.0406,0.959,0.78,0.144,0.283,112.589,audio_features,6UVl12QoQEOGjJCocfBJyn,spotify:track:6UVl12QoQEOGjJCocfBJyn,https://api.spotify.com/v1/tracks/6UVl12QoQEOGjJCocfBJyn,https://api.spotify.com/v1/audio-analysis/6UVl12QoQEOGjJCocfBJyn,377547,4,Stiafen
638,0.418,0.0872,7,-24.547,1,0.0354,0.92,0.898,0.108,0.14,148.264,audio_features,11qeOjSAx3TDr4IOPXq9Js,spotify:track:11qeOjSAx3TDr4IOPXq9Js,https://api.spotify.com/v1/tracks/11qeOjSAx3TDr4IOPXq9Js,https://api.spotify.com/v1/audio-analysis/11qeOjSAx3TDr4IOPXq9Js,305565,3,Stiafen
639,0.419,0.184,0,-21.864,1,0.0307,0.821,0.628,0.0919,0.155,110.186,audio_features,14JAGLLamVp9p3EJaRYPfj,spotify:track:14JAGLLamVp9p3EJaRYPfj,https://api.spotify.com/v1/tracks/14JAGLLamVp9p3EJaRYPfj,https://api.spotify.com/v1/audio-analysis/14JAGLLamVp9p3EJaRYPfj,344053,4,Stiafen
640,0.391,0.105,5,-14.607,1,0.035,0.913,0.194,0.113,0.162,95.833,audio_features,1m0dIj1PvGldkiwJUYzc1l,spotify:track:1m0dIj1PvGldkiwJUYzc1l,https://api.spotify.com/v1/tracks/1m0dIj1PvGldkiwJUYzc1l,https://api.spotify.com/v1/audio-analysis/1m0dIj1PvGldkiwJUYzc1l,367693,4,Stiafen
