,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,user
408,0.808,0.691,2,-6.777,0,0.0898,0.182,0.0,0.231,0.615,114.957,audio_features,3ecKtWMr8HK99YOs7L6Ps3,spotify:track:3ecKtWMr8HK99YOs7L6Ps3,https://api.spotify.com/v1/tracks/3ecKtWMr8HK99YOs7L6Ps3,https://api.spotify.com/v1/audio-analysis/3ecKtWMr8HK99YOs7L6Ps3,186404,4,Sangeeths
409,0.71,0.714,10,-3.873,0,0.316,0.155,0.0,0.124,0.544,93.63,audio_features,07xs8mGWJw8CSzvfiKqblW,spotify:track:07xs8mGWJw8CSzvfiKqblW,https://api.spotify.com/v1/tracks/07xs8mGWJw8CSzvfiKqblW,https://api.spotify.com/v1/audio-analysis/07xs8mGWJw8CSzvfiKqblW,161120,4,Sangeeths
410,0.84,0.619,8,-4.753,1,0.356,0.106,0.0,0.206,0.23,96.989,audio_features,4LzBvM2TlQCoeqhL5p8oBT,spotify:track:4LzBvM2TlQCoeqhL5p8oBT,https://api.spotify.com/v1/tracks/4LzBvM2TlQCoeqhL5p8oBT,https://api.spotify.com/v1/audio-analysis/4LzBvM2TlQCoeqhL5p8oBT,179838,4,Sangeeths
411,0.816,0.569,5,-9.791,0,0.433,0.0297,0.0,0.116,0.413,97.016,audio_features,5ImV1DJIGc3MG3VFH05e6H,spotify:track:5ImV1DJIGc3MG3VFH05e6H,https://api.spotify.com/v1/tracks/5ImV1DJIGc3MG3VFH05e6H,https://api.spotify.com/v1/audio-analysis/5ImV1DJIGc3MG3VFH05e6H,163299,4,Sangeeths
412,0.661,0.674,11,-5.366,0,0.373,0.192,0.0,0.0885,0.519,89.614,audio_features,3DYxTpnr1BuvFFsIFfIOOW,spotify:track:3DYxTpnr1BuvFFsIFfIOOW,https://api.spotify.com/v1/tracks/3DYxTpnr1BuvFFsIFfIOOW,https://api.spotify.com/v1/audio-analysis/3DYxTpnr1BuvFFsIFfIOOW,221340,4,Sangeeths
413,0.792,0.63,8,-5.757,1,0.412,0.0862,0.0,0.128,0.225,94.006,audio_features,2roeZUjTykeUEZ1nhGk73G,spotify:track:2roeZUjTykeUEZ1nhGk73G,https://api.spotify.com/v1/tracks/2roeZUjTykeUEZ1nhGk73G,https://api.spotify.com/v1/audio-analysis/2roeZUjTykeUEZ1nhGk73G,168329,4,Sangeeths
414,0.723,0.65,8,-7.521,1,0.64,0.275,0.0,0.322,0.755,93.795,audio_features,0LIBpB6hgEmPyWaMoaMfBQ,spotify:track:0LIBpB6hgEmPyWaMoaMfBQ,https://api.spotify.com/v1/tracks/0LIBpB6hgEmPyWaMoaMfBQ,https://api.spotify.com/v1/audio-analysis/0LIBpB6hgEmPyWaMoaMfBQ,202000,4,Sangeeths
415,0.734,0.834,1,-6.265,1,0.148,0.0725,0.0,0.103,0.385,94.974,audio_features,7M3gTAUwjuHr6Dzc4kj0g3,spotify:track:7M3gTAUwjuHr6Dzc4kj0g3,https://api.spotify.com/v1/tracks/7M3gTAUwjuHr6Dzc4kj0g3,https://api.spotify.com/v1/audio-analysis/7M3gTAUwjuHr6Dzc4kj0g3,168856,4,Sangeeths
416,0.667,0.696,8,-5.031,1,0.322,0.0528,0.0,0.158,0.433,94.385,audio_features,4mCFDbng7pNMeqmsCvBueS,spotify:track:4mCFDbng7pNMeqmsCvBueS,https://api.spotify.com/v1/tracks/4mCFDbng7pNMeqmsCvBueS,https://api.spotify.com/v1/audio-analysis/4mCFDbng7pNMeqmsCvBueS,230621,4,Sangeeths
417,0.667,0.661,1,-6.857,1,0.254,0.0395,0.0,0.108,0.101,93.373,audio_features,0FIcehhFxx18pBlc1wodFB,spotify:track:0FIcehhFxx18pBlc1wodFB,https://api.spotify.com/v1/tracks/0FIcehhFxx18pBlc1wodFB,https://api.spotify.com/v1/audio-analysis/0FIcehhFxx18pBlc1wodFB,178027,4,Sangeeths
418,0.798,0.557,2,-6.496,1,0.284,0.0185,0.0,0.11,0.324,91.001,audio_features,544ljkVjHkIjAfgnBnWqPh,spotify:track:544ljkVjHkIjAfgnBnWqPh,https://api.spotify.com/v1/tracks/544ljkVjHkIjAfgnBnWqPh,https://api.spotify.com/v1/audio-analysis/544ljkVjHkIjAfgnBnWqPh,169383,4,Sangeeths
419,0.707,0.747,8,-5.212,0,0.279,0.307,0.0,0.183,0.491,80.025,audio_features,0Vl4eICpXMjtiK0RhdaWov,spotify:track:0Vl4eICpXMjtiK0RhdaWov,https://api.spotify.com/v1/tracks/0Vl4eICpXMjtiK0RhdaWov,https://api.spotify.com/v1/audio-analysis/0Vl4eICpXMjtiK0RhdaWov,197861,4,Sangeeths
420,0.61,0.811,7,-6.546,1,0.414,0.0985,0.0,0.396,0.546,125.283,audio_features,3JuwejqjGDFLTq3K7fSnIp,spotify:track:3JuwejqjGDFLTq3K7fSnIp,https://api.spotify.com/v1/tracks/3JuwejqjGDFLTq3K7fSnIp,https://api.spotify.com/v1/audio-analysis/3JuwejqjGDFLTq3K7fSnIp,213191,5,Sangeeths
421,0.733,0.533,10,-6.171,0,0.054,0.577,0.0,0.128,0.596,96.082,audio_features,6I6mU9UGWVQSkbXrqHfLJe,spotify:track:6I6mU9UGWVQSkbXrqHfLJe,https://api.spotify.com/v1/tracks/6I6mU9UGWVQSkbXrqHfLJe,https://api.spotify.com/v1/audio-analysis/6I6mU9UGWVQSkbXrqHfLJe,228594,4,Sangeeths
422,0.88,0.399,6,-8.849,0,0.464,0.102,0.000233,0.127,0.387,46.66,audio_features,0H9WHopZ62JeDaGau7REMw,spotify:track:0H9WHopZ62JeDaGau7REMw,https://api.spotify.com/v1/tracks/0H9WHopZ62JeDaGau7REMw,https://api.spotify.com/v1/audio-analysis/0H9WHopZ62JeDaGau7REMw,96031,3,Sangeeths
423,0.771,0.921,1,-4.228,0,0.109,0.166,0.000211,0.119,0.56,128.021,audio_features,1V7JaMp11LKGwKiVmSetf0,spotify:track:1V7JaMp11LKGwKiVmSetf0,https://api.spotify.com/v1/tracks/1V7JaMp11LKGwKiVmSetf0,https://api.spotify.com/v1/audio-analysis/1V7JaMp11LKGwKiVmSetf0,148125,4,Sangeeths
424,0.811,0.686,1,-8.981,1,0.239,0.173,0.0,0.111,0.569,132.99,audio_features,537kEfwal9098P3JE8GaxC,spotify:track:537kEfwal9098P3JE8GaxC,https://api.spotify.com/v1/tracks/537kEfwal9098P3JE8GaxC,https://api.spotify.com/v1/audio-analysis/537kEfwal9098P3JE8GaxC,213835,4,Sangeeths
425,0.613,0.56,6,-7.502,0,0.103,0.329,3.49e-05,0.174,0.349,99.948,audio_features,1uphV5a65td4g92TZEnGP5,spotify:track:1uphV5a65td4g92TZEnGP5,https://api.spotify.com/v1/tracks/1uphV5a65td4g92TZEnGP5,https://api.spotify.com/v1/audio-analysis/1uphV5a65td4g92TZEnGP5,178006,4,Sangeeths
426,0.607,0.495,3,-11.032,0,0.0422,0.611,0.0,0.116,0.773,126.69,audio_features,3QTD9TaJ2qNgef1r5hCqYO,spotify:track:3QTD9TaJ2qNgef1r5hCqYO,https://api.spotify.com/v1/tracks/3QTD9TaJ2qNgef1r5hCqYO,https://api.spotify.com/v1/audio-analysis/3QTD9TaJ2qNgef1r5hCqYO,157875,5,Sangeeths
427,0.499,0.733,3,-6.27,0,0.325,0.0472,0.0,0.119,0.305,93.931,audio_features,1pQUYh5NsDfCgXhXpsvpyi,spotify:track:1pQUYh5NsDfCgXhXpsvpyi,https://api.spotify.com/v1/tracks/1pQUYh5NsDfCgXhXpsvpyi,https://api.spotify.com/v1/audio-analysis/1pQUYh5NsDfCgXhXpsvpyi,175974,4,Sangeeths
428,0.759,0.731,5,-6.879,0,0.104,0.0453,0.0,0.135,0.651,119.902,audio_features,02qYMX9sZ6OOf9ocI9aH3p,spotify:track:02qYMX9sZ6OOf9ocI9aH3p,https://api.spotify.com/v1/tracks/02qYMX9sZ6OOf9ocI9aH3p,https://api.spotify.com/v1/audio-analysis/02qYMX9sZ6OOf9ocI9aH3p,170890,4,Sangeeths
429,0.822,0.898,1,-3.793,0,0.253,0.203,0.000139,0.103,0.659,167.977,audio_features,76j3nw82dvy6Sj6EC8AF8o,spotify:track:76j3nw82dvy6Sj6EC8AF8o,https://api.spotify.com/v1/tracks/76j3nw82dvy6Sj6EC8AF8o,https://api.spotify.com/v1/audio-analysis/76j3nw82dvy6Sj6EC8AF8o,174160,4,Sangeeths
430,0.564,0.639,9,-5.93,1,0.191,0.0175,0.0,0.107,0.328,94.062,audio_features,4j9XbTUB40qVOHqapA6EMz,spotify:track:4j9XbTUB40qVOHqapA6EMz,https://api.spotify.com/v1/tracks/4j9XbTUB40qVOHqapA6EMz,https://api.spotify.com/v1/audio-analysis/4j9XbTUB40qVOHqapA6EMz,186383,4,Sangeeths
431,0.791,0.705,0,-4.278,0,0.143,0.0124,0.0051,0.312,0.733,98.012,audio_features,5Xygw8IfTkwf1tn2InQrZB,spotify:track:5Xygw8IfTkwf1tn2InQrZB,https://api.spotify.com/v1/tracks/5Xygw8IfTkwf1tn2InQrZB,https://api.spotify.com/v1/audio-analysis/5Xygw8IfTkwf1tn2InQrZB,152713,4,Sangeeths
432,0.69,0.639,4,-5.914,0,0.0753,0.469,0.0,0.104,0.0684,141.987,audio_features,10UipNaUa43uGsMnBOcCOK,spotify:track:10UipNaUa43uGsMnBOcCOK,https://api.spotify.com/v1/tracks/10UipNaUa43uGsMnBOcCOK,https://api.spotify.com/v1/audio-analysis/10UipNaUa43uGsMnBOcCOK,189987,4,Sangeeths
433,0.738,0.512,5,-7.622,1,0.0337,0.582,0.0,0.177,0.351,94.014,audio_features,4usaWLgpOAmNT8RLWVmNiB,spotify:track:4usaWLgpOAmNT8RLWVmNiB,https://api.spotify.com/v1/tracks/4usaWLgpOAmNT8RLWVmNiB,https://api.spotify.com/v1/audio-analysis/4usaWLgpOAmNT8RLWVmNiB,169179,4,Sangeeths
434,0.765,0.901,7,-3.656,0,0.271,0.157,0.0,0.0878,0.442,164.858,audio_features,18uoYUvGY7RhQD9V5pdac1,spotify:track:18uoYUvGY7RhQD9V5pdac1,https://api.spotify.com/v1/tracks/18uoYUvGY7RhQD9V5pdac1,https://api.spotify.com/v1/audio-analysis/18uoYUvGY7RhQD9V5pdac1,197937,4,Sangeeths
435,0.819,0.625,8,-7.62,1,0.23,0.0833,0.0,0.133,0.393,150.074,audio_features,1rqXVWjUh6eun8J7CDnrpv,spotify:track:1rqXVWjUh6eun8J7CDnrpv,https://api.spotify.com/v1/tracks/1rqXVWjUh6eun8J7CDnrpv,https://api.spotify.com/v1/audio-analysis/1rqXVWjUh6eun8J7CDnrpv,196200,4,Sangeeths
436,0.633,0.616,2,-5.151,1,0.351,0.0181,0.0,0.0644,0.623,100.293,audio_features,7sc0tPTPYjNnnoNY274P0x,spotify:track:7sc0tPTPYjNnnoNY274P0x,https://api.spotify.com/v1/tracks/7sc0tPTPYjNnnoNY274P0x,https://api.spotify.com/v1/audio-analysis/7sc0tPTPYjNnnoNY274P0x,171631,4,Sangeeths
437,0.766,0.815,5,-5.41,0,0.315,0.149,9.24e-05,0.183,0.572,120.076,audio_features,1HDvxAMrn1TK6S9mNiu812,spotify:track:1HDvxAMrn1TK6S9mNiu812,https://api.spotify.com/v1/tracks/1HDvxAMrn1TK6S9mNiu812,https://api.spotify.com/v1/audio-analysis/1HDvxAMrn1TK6S9mNiu812,197840,4,Sangeeths
438,0.63,0.678,2,-6.157,1,0.334,0.179,0.0,0.166,0.232,98.943,audio_features,7cfNFoGAXfbQHSLnzw6ZmN,spotify:track:7cfNFoGAXfbQHSLnzw6ZmN,https://api.spotify.com/v1/tracks/7cfNFoGAXfbQHSLnzw6ZmN,https://api.spotify.com/v1/audio-analysis/7cfNFoGAXfbQHSLnzw6ZmN,157008,4,Sangeeths
439,0.811,0.727,1,-6.467,0,0.0497,0.445,2.07e-05,0.0757,0.651,100.006,audio_features,0AIaWvZhiw0Z6i1C3QmCZZ,spotify:track:0AIaWvZhiw0Z6i1C3QmCZZ,https://api.spotify.com/v1/tracks/0AIaWvZhiw0Z6i1C3QmCZZ,https://api.spotify.com/v1/audio-analysis/0AIaWvZhiw0Z6i1C3QmCZZ,193411,4,Sangeeths
440,0.878,0.836,2,-4.807,1,0.209,0.106,0.000247,0.122,0.326,140.096,audio_features,1YS7dWM0aH2yA52d2hf4JY,spotify:track:1YS7dWM0aH2yA52d2hf4JY,https://api.spotify.com/v1/tracks/1YS7dWM0aH2yA52d2hf4JY,https://api.spotify.com/v1/audio-analysis/1YS7dWM0aH2yA52d2hf4JY,171625,4,Sangeeths
441,0.696,0.754,10,-6.045,1,0.308,0.202,0.0,0.293,0.385,130.001,audio_features,0E5Okmh4EJ2M6w4H9EZdnz,spotify:track:0E5Okmh4EJ2M6w4H9EZdnz,https://api.spotify.com/v1/tracks/0E5Okmh4EJ2M6w4H9EZdnz,https://api.spotify.com/v1/audio-analysis/0E5Okmh4EJ2M6w4H9EZdnz,210467,4,Sangeeths
442,0.749,0.531,8,-9.325,0,0.157,0.418,4.27e-06,0.0883,0.575,87.983,audio_features,7sc5urqb2UJszOJ21LW20r,spotify:track:7sc5urqb2UJszOJ21LW20r,https://api.spotify.com/v1/tracks/7sc5urqb2UJszOJ21LW20r,https://api.spotify.com/v1/audio-analysis/7sc5urqb2UJszOJ21LW20r,198198,4,Sangeeths
443,0.746,0.592,6,-6.861,0,0.0914,0.462,1.17e-05,0.187,0.629,160.065,audio_features,1hoLUVBx0ixX3kn0EX0P5n,spotify:track:1hoLUVBx0ixX3kn0EX0P5n,https://api.spotify.com/v1/tracks/1hoLUVBx0ixX3kn0EX0P5n,https://api.spotify.com/v1/audio-analysis/1hoLUVBx0ixX3kn0EX0P5n,162094,4,Sangeeths
444,0.851,0.899,3,-5.038,0,0.159,0.333,0.00144,0.0689,0.779,120.984,audio_features,0lTZGbUM4dDjadujELCgEP,spotify:track:0lTZGbUM4dDjadujELCgEP,https://api.spotify.com/v1/tracks/0lTZGbUM4dDjadujELCgEP,https://api.spotify.com/v1/audio-analysis/0lTZGbUM4dDjadujELCgEP,165000,4,Sangeeths
445,0.79,0.92,7,-3.897,1,0.0965,0.0874,0.000445,0.0743,0.263,114.013,audio_features,0puy83JUxCVT6S4fEYAQsI,spotify:track:0puy83JUxCVT6S4fEYAQsI,https://api.spotify.com/v1/tracks/0puy83JUxCVT6S4fEYAQsI,https://api.spotify.com/v1/audio-analysis/0puy83JUxCVT6S4fEYAQsI,247853,4,Sangeeths
446,0.402,0.903,2,-3.779,1,0.215,0.153,0.0,0.255,0.432,153.979,audio_features,3g3xfnCkBPKH1myo64MngI,spotify:track:3g3xfnCkBPKH1myo64MngI,https://api.spotify.com/v1/tracks/3g3xfnCkBPKH1myo64MngI,https://api.spotify.com/v1/audio-analysis/3g3xfnCkBPKH1myo64MngI,1109080,4,Sangeeths
447,0.631,0.646,8,-5.355,0,0.0407,0.437,4.35e-06,0.0975,0.38,101.101,audio_features,6efcgtokzkL5JyMWu88Pq7,spotify:track:6efcgtokzkL5JyMWu88Pq7,https://api.spotify.com/v1/tracks/6efcgtokzkL5JyMWu88Pq7,https://api.spotify.com/v1/audio-analysis/6efcgtokzkL5JyMWu88Pq7,244793,4,Sangeeths
448,0.852,0.692,3,-7.372,0,0.137,0.139,0.000741,0.112,0.641,138.015,audio_features,0gt65qh9oOl8vXQsilX1qR,spotify:track:0gt65qh9oOl8vXQsilX1qR,https://api.spotify.com/v1/tracks/0gt65qh9oOl8vXQsilX1qR,https://api.spotify.com/v1/audio-analysis/0gt65qh9oOl8vXQsilX1qR,184645,4,Sangeeths
449,0.781,0.78,0,-7.821,0,0.0849,0.0692,4.2e-05,0.149,0.659,153.068,audio_features,7toATElzwxfGneKp8oA2sS,spotify:track:7toATElzwxfGneKp8oA2sS,https://api.spotify.com/v1/tracks/7toATElzwxfGneKp8oA2sS,https://api.spotify.com/v1/audio-analysis/7toATElzwxfGneKp8oA2sS,155590,4,Sangeeths
450,0.704,0.782,1,-5.471,0,0.164,0.282,0.00769,0.0759,0.346,93.35,audio_features,0WFgtxiLNr99YaoSdYR3Ud,spotify:track:0WFgtxiLNr99YaoSdYR3Ud,https://api.spotify.com/v1/tracks/0WFgtxiLNr99YaoSdYR3Ud,https://api.spotify.com/v1/audio-analysis/0WFgtxiLNr99YaoSdYR3Ud,158061,4,Sangeeths
451,0.778,0.317,1,-10.732,0,0.334,0.592,0.0,0.0881,0.327,140.048,audio_features,6ocbgoVGwYJhOv1GgI9NsF,spotify:track:6ocbgoVGwYJhOv1GgI9NsF,https://api.spotify.com/v1/tracks/6ocbgoVGwYJhOv1GgI9NsF,https://api.spotify.com/v1/audio-analysis/6ocbgoVGwYJhOv1GgI9NsF,178627,4,Sangeeths
452,0.674,0.881,9,-2.853,1,0.147,0.296,3.01e-06,0.0793,0.234,98.994,audio_features,5WHTFyqSii0lmT9R21abT8,spotify:track:5WHTFyqSii0lmT9R21abT8,https://api.spotify.com/v1/tracks/5WHTFyqSii0lmT9R21abT8,https://api.spotify.com/v1/audio-analysis/5WHTFyqSii0lmT9R21abT8,178480,4,Sangeeths
453,0.717,0.716,3,-5.485,0,0.0432,0.0421,0.000467,0.0699,0.206,125.064,audio_features,4ESPuOrSsRcBISzcMlzmY5,spotify:track:4ESPuOrSsRcBISzcMlzmY5,https://api.spotify.com/v1/tracks/4ESPuOrSsRcBISzcMlzmY5,https://api.spotify.com/v1/audio-analysis/4ESPuOrSsRcBISzcMlzmY5,161280,4,Sangeeths
454,0.694,0.758,11,-2.986,1,0.218,0.278,1.34e-06,0.102,0.371,192.091,audio_features,6osaMSJh9NguagEDQcZaKx,spotify:track:6osaMSJh9NguagEDQcZaKx,https://api.spotify.com/v1/tracks/6osaMSJh9NguagEDQcZaKx,https://api.spotify.com/v1/audio-analysis/6osaMSJh9NguagEDQcZaKx,185195,4,Sangeeths
455,0.754,0.68,0,-6.331,0,0.224,0.345,0.0,0.153,0.499,118.008,audio_features,3Dkfcd3DbXGVmM05KCRuFA,spotify:track:3Dkfcd3DbXGVmM05KCRuFA,https://api.spotify.com/v1/tracks/3Dkfcd3DbXGVmM05KCRuFA,https://api.spotify.com/v1/audio-analysis/3Dkfcd3DbXGVmM05KCRuFA,171356,4,Sangeeths
456,0.92,0.864,10,-4.396,0,0.0751,0.177,0.0,0.0981,0.636,135.006,audio_features,7KSAeV41l6WzHhZVAPntk2,spotify:track:7KSAeV41l6WzHhZVAPntk2,https://api.spotify.com/v1/tracks/7KSAeV41l6WzHhZVAPntk2,https://api.spotify.com/v1/audio-analysis/7KSAeV41l6WzHhZVAPntk2,204889,4,Sangeeths
457,0.376,0.462,3,-3.517,0,0.0432,0.88,0.0,0.131,0.562,90.274,audio_features,2IiIe1zLJg8hDMvKfOvox9,spotify:track:2IiIe1zLJg8hDMvKfOvox9,https://api.spotify.com/v1/tracks/2IiIe1zLJg8hDMvKfOvox9,https://api.spotify.com/v1/audio-analysis/2IiIe1zLJg8hDMvKfOvox9,221333,4,Sangeeths
458,0.696,0.782,1,-5.038,1,0.359,0.173,0.0,0.216,0.643,94.818,audio_features,6muFoXcoMngQlHGW8I0azF,spotify:track:6muFoXcoMngQlHGW8I0azF,https://api.spotify.com/v1/tracks/6muFoXcoMngQlHGW8I0azF,https://api.spotify.com/v1/audio-analysis/6muFoXcoMngQlHGW8I0azF,217267,4,Sangeeths
459,0.8,0.882,7,-4.201,1,0.108,0.0711,0.000129,0.099,0.868,77.012,audio_features,5Ddqh10Y1tggUS26F95IAp,spotify:track:5Ddqh10Y1tggUS26F95IAp,https://api.spotify.com/v1/tracks/5Ddqh10Y1tggUS26F95IAp,https://api.spotify.com/v1/audio-analysis/5Ddqh10Y1tggUS26F95IAp,153820,4,Sangeeths
460,0.648,0.488,2,-7.429,0,0.052,0.703,4e-05,0.167,0.302,77.566,audio_features,5CJRP8x7xcoejSKtcyuheB,spotify:track:5CJRP8x7xcoejSKtcyuheB,https://api.spotify.com/v1/tracks/5CJRP8x7xcoejSKtcyuheB,https://api.spotify.com/v1/audio-analysis/5CJRP8x7xcoejSKtcyuheB,324653,4,Sangeeths
461,0.734,0.711,2,-5.371,0,0.0512,0.241,3.42e-05,0.118,0.68,124.942,audio_features,32bW7B954YY6p2JuKaf4JP,spotify:track:32bW7B954YY6p2JuKaf4JP,https://api.spotify.com/v1/tracks/32bW7B954YY6p2JuKaf4JP,https://api.spotify.com/v1/audio-analysis/32bW7B954YY6p2JuKaf4JP,230400,4,Sangeeths
462,0.88,0.443,11,-6.359,0,0.0653,0.462,7.13e-06,0.122,0.803,138.018,audio_features,60PAzFNW3vAiAiVK6DRJfB,spotify:track:60PAzFNW3vAiAiVK6DRJfB,https://api.spotify.com/v1/tracks/60PAzFNW3vAiAiVK6DRJfB,https://api.spotify.com/v1/audio-analysis/60PAzFNW3vAiAiVK6DRJfB,221240,4,Sangeeths
463,0.697,0.827,7,-4.623,1,0.0687,0.0313,0.0,0.292,0.779,164.113,audio_features,7EWaWcYUdatuLQQ7NJjh1O,spotify:track:7EWaWcYUdatuLQQ7NJjh1O,https://api.spotify.com/v1/tracks/7EWaWcYUdatuLQQ7NJjh1O,https://api.spotify.com/v1/audio-analysis/7EWaWcYUdatuLQQ7NJjh1O,275922,4,Sangeeths
464,0.675,0.868,1,-6.36,1,0.0392,0.00107,0.715,0.374,0.0376,128.007,audio_features,1TWfkGrhF7ob0nwB2M6knb,spotify:track:1TWfkGrhF7ob0nwB2M6knb,https://api.spotify.com/v1/tracks/1TWfkGrhF7ob0nwB2M6knb,https://api.spotify.com/v1/audio-analysis/1TWfkGrhF7ob0nwB2M6knb,304229,4,Sangeeths
465,0.641,0.869,7,-2.953,1,0.303,0.0961,0.0,0.382,0.581,94.528,audio_features,6WSwle8wTdJhOGEukwTxWf,spotify:track:6WSwle8wTdJhOGEukwTxWf,https://api.spotify.com/v1/tracks/6WSwle8wTdJhOGEukwTxWf,https://api.spotify.com/v1/audio-analysis/6WSwle8wTdJhOGEukwTxWf,154105,4,Sangeeths
466,0.574,0.528,9,-9.943,1,0.39,0.181,0.0,0.484,0.753,87.996,audio_features,5bSFz64mSwuTDHHztrTWqU,spotify:track:5bSFz64mSwuTDHHztrTWqU,https://api.spotify.com/v1/tracks/5bSFz64mSwuTDHHztrTWqU,https://api.spotify.com/v1/audio-analysis/5bSFz64mSwuTDHHztrTWqU,176364,5,Sangeeths
467,0.606,0.715,11,-5.608,1,0.173,0.294,0.000133,0.124,0.393,174.049,audio_features,6416zJN0FGPmh1Ph4BH2h3,spotify:track:6416zJN0FGPmh1Ph4BH2h3,https://api.spotify.com/v1/tracks/6416zJN0FGPmh1Ph4BH2h3,https://api.spotify.com/v1/audio-analysis/6416zJN0FGPmh1Ph4BH2h3,200493,4,Sangeeths
468,0.487,0.729,2,-6.815,1,0.271,0.0538,4.07e-06,0.44,0.217,91.048,audio_features,3qX1dqmDdmMvvfMVfsx4Bh,spotify:track:3qX1dqmDdmMvvfMVfsx4Bh,https://api.spotify.com/v1/tracks/3qX1dqmDdmMvvfMVfsx4Bh,https://api.spotify.com/v1/audio-analysis/3qX1dqmDdmMvvfMVfsx4Bh,350120,4,Sangeeths
469,0.597,0.548,2,-10.051,1,0.117,0.103,0.0883,0.111,0.375,135.012,audio_features,44Or9nOtfSWpcKW6NBAhsT,spotify:track:44Or9nOtfSWpcKW6NBAhsT,https://api.spotify.com/v1/tracks/44Or9nOtfSWpcKW6NBAhsT,https://api.spotify.com/v1/audio-analysis/44Or9nOtfSWpcKW6NBAhsT,243111,4,Sangeeths
470,0.51,0.532,4,-7.405,0,0.0715,0.0367,0.000794,0.165,0.305,111.885,audio_features,0HMCdlOPJkAGlB0MlSWIcO,spotify:track:0HMCdlOPJkAGlB0MlSWIcO,https://api.spotify.com/v1/tracks/0HMCdlOPJkAGlB0MlSWIcO,https://api.spotify.com/v1/audio-analysis/0HMCdlOPJkAGlB0MlSWIcO,231507,4,Sangeeths
471,0.858,0.675,9,-8.843,0,0.0997,0.337,1.41e-05,0.172,0.61,115.01,audio_features,58cWbqYLz06X69SqJiYeky,spotify:track:58cWbqYLz06X69SqJiYeky,https://api.spotify.com/v1/tracks/58cWbqYLz06X69SqJiYeky,https://api.spotify.com/v1/audio-analysis/58cWbqYLz06X69SqJiYeky,196062,4,Sangeeths
472,0.581,0.71,7,-4.961,0,0.0374,0.395,0.0,0.137,0.755,111.969,audio_features,0CVfovmUv7BnemOyTtOcbL,spotify:track:0CVfovmUv7BnemOyTtOcbL,https://api.spotify.com/v1/tracks/0CVfovmUv7BnemOyTtOcbL,https://api.spotify.com/v1/audio-analysis/0CVfovmUv7BnemOyTtOcbL,308714,4,Sangeeths
473,0.612,0.704,0,-4.147,0,0.372,0.126,0.0,0.569,0.672,96.015,audio_features,2M39v73rNJmAXUXIW0oagP,spotify:track:2M39v73rNJmAXUXIW0oagP,https://api.spotify.com/v1/tracks/2M39v73rNJmAXUXIW0oagP,https://api.spotify.com/v1/audio-analysis/2M39v73rNJmAXUXIW0oagP,192147,4,Sangeeths
474,0.799,0.689,5,-6.793,0,0.053,0.445,0.0122,0.18,0.477,103.019,audio_features,6IklmB1n2kIu4TvJDLb4Ss,spotify:track:6IklmB1n2kIu4TvJDLb4Ss,https://api.spotify.com/v1/tracks/6IklmB1n2kIu4TvJDLb4Ss,https://api.spotify.com/v1/audio-analysis/6IklmB1n2kIu4TvJDLb4Ss,187408,4,Sangeeths
475,0.788,0.874,0,-3.384,0,0.268,0.182,0.0,0.116,0.421,154.027,audio_features,4WfAtiEzDtgUnt5y01mEQw,spotify:track:4WfAtiEzDtgUnt5y01mEQw,https://api.spotify.com/v1/tracks/4WfAtiEzDtgUnt5y01mEQw,https://api.spotify.com/v1/audio-analysis/4WfAtiEzDtgUnt5y01mEQw,105853,4,Sangeeths
476,0.765,0.858,11,-4.823,0,0.317,0.325,0.0,0.0786,0.871,90.08,audio_features,1BEo3epznRQuYhuQH8bZu9,spotify:track:1BEo3epznRQuYhuQH8bZu9,https://api.spotify.com/v1/tracks/1BEo3epznRQuYhuQH8bZu9,https://api.spotify.com/v1/audio-analysis/1BEo3epznRQuYhuQH8bZu9,154132,4,Sangeeths
477,0.823,0.704,11,-4.721,0,0.154,0.225,3.62e-06,0.126,0.269,99.939,audio_features,40FTzO9G9wDjGLFcCZPIYU,spotify:track:40FTzO9G9wDjGLFcCZPIYU,https://api.spotify.com/v1/tracks/40FTzO9G9wDjGLFcCZPIYU,https://api.spotify.com/v1/audio-analysis/40FTzO9G9wDjGLFcCZPIYU,155545,4,Sangeeths
478,0.933,0.524,11,-6.418,0,0.293,0.0856,0.0,0.0581,0.296,102.014,audio_features,0b9tA3TNHCzfbTh9mGloNx,spotify:track:0b9tA3TNHCzfbTh9mGloNx,https://api.spotify.com/v1/tracks/0b9tA3TNHCzfbTh9mGloNx,https://api.spotify.com/v1/audio-analysis/0b9tA3TNHCzfbTh9mGloNx,134799,4,Sangeeths
479,0.815,0.828,4,-3.559,1,0.232,0.041,0.0,0.314,0.311,139.972,audio_features,6XjEOPgbgHKcaHcunEHSJJ,spotify:track:6XjEOPgbgHKcaHcunEHSJJ,https://api.spotify.com/v1/tracks/6XjEOPgbgHKcaHcunEHSJJ,https://api.spotify.com/v1/audio-analysis/6XjEOPgbgHKcaHcunEHSJJ,167627,4,Sangeeths
